rns,rns80,mrt,mrt80,smsa,smsa80,med,iq,kww,year,age,age80,s,s80,expr,expr80,tenure,tenure80,lw,lw80
0,0,0,1,0,0,12,104,32,71,20,29,12,12,1.13100004196167,10.0080003738403,1,2,5.25699996948242,6.5019998550415
0,0,1,1,0,0,12,110,39,70,27,37,16,16,4.68200016021729,14.6169996261597,1,11,6.02799987792969,6.82800006866455
1,1,0,1,1,1,10,99,20,69,17,28,12,12,0.691999971866608,10.2770004272461,1,10,5.48099994659424,6.66900014877319
1,1,0,1,0,0,4,72,34,66,20,34,9,9,4.08300018310547,17.2830009460449,1,5,4.82800006866455,6.43800020217896
1,1,0,0,0,0,6,86,35,67,19,32,12,12,0.462000012397766,12.75,1,9,4.91300010681152,6.52199983596802
1,1,1,1,0,0,12,68,38,66,21,35,11,12,0,10.8739995956421,5,19,5.46000003814697,6.54099988937378
1,0,1,1,0,0,12,116,42,71,29,38,16,17,0.495000004768372,7.6729998588562,2,2,6.25400018692017,7.74399995803833
1,1,0,1,0,0,10,96,45,70,22,32,13,14,0,9.70899963378906,1,4,5.2979998588562,7.08699989318848
1,1,0,1,1,1,12,100,32,68,17,29,9,12,0,8.02600002288818,1,8,5.07499980926514,6.58099985122681
1,1,1,1,1,1,12,101,38,66,18,32,12,13,0,13.3800001144409,1,2,5.7810001373291,7.31300020217896
1,1,1,1,1,1,12,117,39,73,22,30,16,16,1.27499997615814,6.9689998626709,0,9,6.44399976730347,7.08799982070923
1,1,0,1,1,1,16,93,38,67,19,32,12,12,0,4.18800020217896,2,2,4.82800006866455,5.96600008010864
1,1,0,1,1,1,9,116,37,69,17,28,12,12,1,12,2,11,5.17600011825562,6.78999996185303
1,1,1,1,1,1,12,106,42,66,22,36,12,12,5.08300018310547,19.0200004577637,6,20,5.14200019836426,6.98099994659424
1,1,1,1,1,1,14,98,45,66,22,36,12,12,2.58299994468689,16.7689990997314,1,12,5.62400007247925,7.02699995040894
1,1,1,1,1,0,12,103,36,66,23,37,12,15,0,1,1,1,5.43800020217896,6.61999988555908
1,1,0,1,0,0,10,100,22,70,21,31,13,13,0,5.31599998474121,1,1,5.35200023651123,6.26300001144409
1,1,1,1,0,0,10,96,39,69,18,29,12,12,1.12999999523163,10.6940002441406,1,4,5.52099990844727,7.00699996948242
1,1,0,1,1,0,10,96,27,69,18,29,12,12,0.878000020980835,9.73999977111816,1,1,6.0310001373291,6.68499994277954
1,1,0,1,0,0,13,104,42,66,17,31,12,13,0,7.63500022888184,1,7,4.7960000038147,7.23299980163574
1,1,0,0,0,0,14,106,34,73,28,36,17,17,3.00099992752075,8.14500045776367,1,0,5.34700012207031,6.05200004577637
1,1,0,1,0,0,12,106,44,67,23,36,16,16,0.416999995708466,13.3800001144409,1,10,5.77799987792969,7.03299999237061
1,1,0,0,1,1,9,94,24,71,26,35,12,12,7.78599977493286,17.8330001831055,6,15,5.50099992752075,6.52400016784668
1,1,1,1,0,0,10,81,29,66,21,35,10,11,4.33300018310547,15.5019998550415,1,5,5.85799980163574,6.85599994659424
1,1,1,1,0,0,5,87,15,66,22,36,9,10,6.46199989318848,20.1889991760254,4,7,4.71799993515015,6.39699983596802
1,1,0,1,0,0,6,75,27,68,18,30,12,12,1,11.951000213623,1,9,5.24700021743774,6.82999992370605
1,1,0,1,0,0,5,95,34,66,17,31,12,12,0.333000004291534,14.4820003509521,1,13,5.01100015640259,6.30999994277954
1,1,0,1,0,0,3,86,19,69,19,30,11,11,1,12.78600025177,4,11,4.86800003051758,6.40700006484985
1,1,0,1,0,0,3,86,17,68,18,30,10,10,0.30799999833107,6.99599981307983,1,1,5.13600015640259,6.05200004577637
1,1,0,1,0,1,8,104,41,69,20,31,12,14,0,3.71300005912781,1,1,5.21999979019165,5.8289999961853
1,1,0,1,0,1,7,95,21,66,20,34,12,12,2.6010000705719,16.3939990997314,3,9,4.90500020980835,6.53999996185303
1,1,0,1,0,0,8,116,37,69,18,29,12,12,0.615000009536743,11.2320003509521,1,9,5.41599988937378,6.35400009155273
1,1,1,1,0,0,8,66,20,68,21,33,9,9,4.33300018310547,14.8210000991821,1,10,5.7039999961853,6.34700012207031
1,1,1,1,1,1,0,101,38,70,22,32,16,16,1.47500002384186,10.71399974823,1,9,5.68400001525879,6.70599985122681
1,1,0,1,0,0,12,96,23,68,17,29,12,12,0,11.3879995346069,0,5,4.8899998664856,6.89499998092651
1,1,1,1,0,1,9,104,41,66,21,35,12,12,2.37800002098083,16.3600006103516,4,18,5.24700021743774,6.42399978637695
1,0,1,1,0,1,14,105,34,69,24,35,16,16,1.01300001144409,11.8879995346069,1,1,5.66300010681152,6.93300008773804
1,0,0,1,1,1,8,106,34,69,18,29,12,12,0,3.83699989318848,1,3,5.57999992370605,6.69500017166138
1,1,1,1,0,1,15,101,34,73,22,30,17,17,1.59700000286102,7.86100006103516,2,0,6.2519998550415,6.69399976730347
1,1,1,1,1,1,12,96,42,66,22,36,12,12,0.916000008583069,12.8500003814697,1,5,5.41599988937378,6.67000007629395
1,0,0,1,0,1,12,105,34,66,19,33,12,12,0,6.30800008773804,2,2,5.08099985122681,6.74499988555908
1,1,1,1,1,1,3,106,40,70,28,38,12,12,0.52700001001358,10.3229999542236,9,19,6.13100004196167,6.80200004577637
1,1,1,1,1,1,8,102,44,66,22,36,12,12,5.41699981689453,19.3770008087158,6,20,5.31300020217896,7.25699996948242
1,1,1,1,0,0,12,90,46,66,24,38,11,13,0,3.75799989700317,1,1,5.19299983978271,6.33199977874756
1,1,0,1,0,0,12,104,30,69,17,28,12,12,0.402999997138977,10.9519996643066,1,5,5.38000011444092,6.33199977874756
1,1,1,1,0,0,12,118,37,69,21,32,16,16,0.462000012397766,11.3909997940063,1,12,5.95300006866455,6.91699981689453
1,1,1,1,0,1,9,108,40,66,22,36,12,12,2.72499990463257,16.7320003509521,3,17,5.2979998588562,7.27400016784668
1,1,0,1,0,0,12,104,37,66,18,32,12,12,0.377999991178513,14.3769998550415,1,15,5.4850001335144,6.84299993515015
1,1,1,1,0,0,10,92,40,71,27,36,9,10,8.08800029754639,18.2210006713867,1,10,5.54099988937378,6.43599987030029
1,1,0,1,0,0,4,87,26,71,21,30,12,13,0.927999973297119,9.4040002822876,1,3,5.51700019836426,6.46400022506714
1,1,0,0,0,0,12,96,38,73,20,28,15,15,0,6.32399988174438,3,10,5.23600006103516,5.99100017547607
1,1,1,1,0,0,12,80,34,66,24,38,10,10,1.32200002670288,15.33899974823,4,14,5.07499980926514,6.80200004577637
1,1,1,1,0,0,12,104,40,73,25,33,16,16,1.5110000371933,8.37199974060059,2,10,6.07100009918213,6.23999977111816
1,1,1,1,0,0,9,104,35,73,27,35,18,18,0,7.00500011444092,2,10,6.35799980163574,6.7960000038147
1,1,1,1,1,1,12,96,24,73,24,32,18,18,0.5,7.3289999961853,0,5,5.44199991226196,7.1560001373291
1,1,0,0,0,0,12,89,24,73,22,30,12,12,3.20600008964539,10.1339998245239,2,9,5.41599988937378,6.18400001525879
1,1,1,1,0,0,10,113,39,69,18,29,12,12,1.46200001239777,10.9049997329712,2,5,4.8600001335144,5.78399991989136
1,1,0,1,0,0,7,105,29,66,19,33,12,12,1.83299994468689,15.7069997787476,2,5,5.01100015640259,6.64499998092651
1,1,0,0,0,1,7,84,39,69,20,31,12,14,0,5.50500011444092,1,8,5.52099990844727,6.42600011825562
1,1,1,1,1,1,7,108,36,66,21,35,12,12,2.43400001525879,16.3659992218018,3,17,5.23099994659424,6.94700002670288
1,1,1,1,1,1,8,104,32,66,20,34,12,12,1.46200001239777,15.3299999237061,2,4,5.13600015640259,6.62099981307983
1,1,0,1,0,0,7,106,28,67,17,30,12,12,1,14.7279996871948,1,11,4.82800006866455,5.94000005722046
1,1,1,1,1,1,12,70,34,66,24,38,10,10,7.54500007629395,20.5669994354248,8,7,5.2979998588562,6.62400007247925
1,1,1,1,1,1,11,104,39,70,24,34,16,16,0.474999994039536,10.2290000915527,1,11,5.84600019454956,6.97100019454956
1,0,0,1,1,1,14,91,42,68,18,30,12,12,0,13.2170000076294,1,1,5.11199998855591,6.97499990463257
1,1,1,1,1,1,14,112,42,73,26,34,18,18,0.395000010728836,7.31199979782104,1,8,6.25400018692017,7.36100006103516
1,1,0,1,0,0,12,97,27,68,18,30,10,10,0.865000009536743,13.75,1,9,5.24700021743774,6.47700023651123
1,1,0,1,0,0,10,99,40,66,18,32,12,12,1.33299994468689,14.6160001754761,1,7,5.2979998588562,6.55100011825562
1,1,0,1,0,0,6,86,28,66,17,31,9,10,0.333000004291534,14.6370000839233,1,12,5.16499996185303,6.25299978256226
1,1,0,1,0,0,12,90,36,66,18,32,12,12,2.28900003433228,16.2549991607666,2,16,5.41599988937378,6.79199981689453
0,0,1,1,1,1,12,101,43,69,19,30,12,12,0,10.9040002822876,1,12,5.69399976730347,6.34600019454956
1,1,1,1,0,1,11,109,33,73,21,29,15,15,0,10.5710000991821,0,1,5.73000001907349,7.27500009536743
1,1,1,1,0,0,12,107,40,66,24,38,12,12,6.33300018310547,21.0540008544922,1,12,5.15299987792969,6.21500015258789
1,1,1,1,0,0,12,110,48,66,22,36,16,16,0.925999999046326,14.9670000076294,1,15,5.2979998588562,7.29500007629395
1,1,1,1,1,1,10,120,35,73,20,28,13,13,0,4.09899997711182,0,1,6.73099994659424,6.68800020217896
1,1,0,1,1,1,12,97,34,73,22,30,16,16,0.78600001335144,6.84899997711182,0,2,5.82000017166138,6.86899995803833
1,1,1,1,1,1,11,103,37,73,21,29,12,12,1.90600001811981,8.79899978637695,0,5,5.88100004196167,6.90799999237061
1,1,1,1,1,1,12,114,36,73,22,30,16,16,0.335999995470047,4.77799987792969,0,4,5.92700004577637,6.39699983596802
1,1,0,1,1,0,8,95,31,68,18,30,11,11,0,12.4069995880127,1,2,5.17600011825562,6.10900020599365
1,1,0,1,0,1,12,97,28,73,24,32,16,17,0.5,7.49399995803833,2,2,6.51200008392334,7.35400009155273
1,1,0,1,0,0,13,97,34,73,20,28,14,14,1.90799999237061,5.80900001525879,0,3,5.44199991226196,5.87799978256226
1,1,1,1,1,1,10,83,25,67,19,32,13,13,1,14.418999671936,1,13,4.94199991226196,6.86700010299683
1,1,1,1,0,0,12,104,46,73,24,32,16,16,0,5.06699991226196,1,2,5.52899980545044,6.33900022506714
1,1,1,1,0,0,12,82,27,73,24,32,12,12,2.81699991226196,8.73299980163574,0,2,5.68699979782104,6.17500019073486
1,1,1,1,1,1,8,113,45,71,26,35,16,16,0,8.20499992370605,1,10,6.02299976348877,7.27400016784668
1,1,1,1,0,0,7,93,39,67,22,35,12,12,0.691999971866608,10.7370004653931,1,3,5.17600011825562,6.4689998626709
1,1,1,1,0,0,12,101,38,73,25,33,12,12,4.82800006866455,10.58899974823,0,5,5.78399991989136,6.46700000762939
1,1,1,1,0,0,7,100,33,73,23,31,12,12,2.48900008201599,9.00399971008301,2,3,5.62799978256226,6.16800022125244
1,1,1,1,1,1,8,102,32,68,19,31,12,13,0.27700001001358,9.83399963378906,1,3,5.07499980926514,7.09200000762939
